Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor
º C,W/g,º C,W/g,º C,W/g,º C,W/g
20 ºC/min,20 ºC/min,15 ºC/min,15 ºC/min,10 ºC/min,10 ºC/min,5 ºC/min,5 ºC/min
,,,,,,"125,7444","-0,3149692"
,,,,,,"125,7696","-0,3150184"
,,,,,,"125,7853","-0,315051"
,,,,,,"125,8025","-0,3150837"
,,,,,,"125,819","-0,3151166"
,,,,,,"125,8355","-0,3151496"
,,,,,,"125,8613","-0,315199"
,,,,,,"125,8856","-0,3152484"
,,,,,,"125,9018","-0,3152812"
,,,,,,"125,9189","-0,315314"
,,,,,,"125,9356","-0,3153467"
,,,,,,"125,9521","-0,3153794"
,,,,,,"125,9775","-0,3154287"
,,,,,,"126,0024","-0,3154789"
,,,,,,"126,0186","-0,3155122"
,,,,,,"126,0355","-0,3155456"
,,,,,,"126,0525","-0,3155791"
,,,,,,"126,0692","-0,315613"
,,,,,,"126,0938","-0,3156639"
,,,,,,"126,1191","-0,3157146"
,,,,,,"126,1351","-0,3157486"
,,,,,,"126,1522","-0,3157828"
,,,,,,"126,1689","-0,3158168"
,,,,,,"126,1854","-0,3158508"
,,,,,,"126,2106","-0,3159015"
,,,,,,"126,2363","-0,3159521"
,,,,,,"126,2527","-0,3159857"
,,,,,,"126,2684","-0,3160192"
,,,,,,"126,2861","-0,3160525"
,,,,,,"126,3026","-0,3160858"
,,,,,,"126,3278","-0,3161354"
,,,,,,"126,3529","-0,3161848"
,,,,,,"126,37","-0,3162176"
,,,,,,"126,3864","-0,3162503"
,,,,,,"126,4021","-0,3162828"
,,,,,,"126,4188","-0,3163153"
,,,,,,"126,4361","-0,3163475"
,,,,,,"126,4609","-0,3163957"
,,,,,,"126,4858","-0,3164436"
,,,,,,"126,5021","-0,3164754"
,,,,,,"126,5193","-0,316507"
,,,,,,"126,5349","-0,3165385"
,,,,,,"126,5521","-0,3165698"
,,,,,,"126,5774","-0,3166166"
,,,,,,"126,602","-0,3166632"
,,,,,,"126,6188","-0,3166941"
,,,,,,"126,6361","-0,3167248"
,,,,,,"126,6527","-0,3167555"
,,,,,,"126,669","-0,316786"
,,,,,,"126,6941","-0,3168316"
,,,,,,"126,7187","-0,3168774"
,,,,,,"126,7359","-0,3169078"
,,,,,,"126,7524","-0,3169382"
,,,,,,"126,7688","-0,3169686"
,,,,,,"126,7858","-0,316999"
,,,,,,"126,8112","-0,317045"
,,,,,,"126,8354","-0,317091"
,,,,,,"126,8526","-0,3171216"
,,,,,,"126,8686","-0,3171524"
,,,,,,"126,886","-0,3171835"
,,,,,,"126,9015","-0,3172145"
,,,,,,"126,927","-0,3172609"
,,,,,,"126,9518","-0,3173071"
,,,,,,"126,9687","-0,3173381"
,,,,,,"126,9854","-0,3173692"
,,,,,,"127,0015","-0,3174004"
,,,,,,"127,0183","-0,3174314"
,,,,,,"127,0434","-0,3174779"
,,,,,,"127,0688","-0,3175244"
,,,,,,"127,0854","-0,3175552"
,,,,,,"127,1022","-0,3175861"
,,,,,,"127,1194","-0,3176168"
,,,,,,"127,1354","-0,3176475"
,,,,,,"127,1526","-0,3176783"
,,,,,,"127,1773","-0,3177244"
,,,,,,"127,2029","-0,3177704"
,,,,,,"127,2184","-0,317801"
,,,,,,"127,2357","-0,3178316"
,,,,,,"127,2521","-0,3178621"
,,,,,,"127,2689","-0,3178926"
,,,,,,"127,2937","-0,3179384"
,,,,,,"127,3192","-0,3179841"
,,,,,,"127,3352","-0,3180144"
,,,,,,"127,3514","-0,3180446"
,,,,,,"127,3683","-0,3180747"
,,,,,,"127,3853","-0,3181047"
,,,,,,"127,4104","-0,3181494"
,,,,,,"127,4355","-0,318194"
,,,,,,"127,4521","-0,3182236"
,,,,,,"127,468","-0,318253"
,,,,,,"127,4849","-0,3182824"
,,,,,,"127,5017","-0,3183115"
,,,,,,"127,5271","-0,318355"
,,,,,,"127,5515","-0,3183983"
,,,,,,"127,5695","-0,318427"
,,,,,,"127,5852","-0,3184556"
,,,,,,"127,6014","-0,3184842"
,,,,,,"127,6184","-0,3185128"
,,,,,,"127,6432","-0,3185557"
,,,,,,"127,6686","-0,3185987"
,,,,,,"127,6862","-0,3186277"
,,,,,,"127,7022","-0,3186569"
,,,,,,"127,7188","-0,318686"
,,,,,,"127,7348","-0,3187152"
,,,,,,"127,76","-0,3187591"
,,,,,,"127,785","-0,3188031"
,,,,,,"127,8023","-0,3188323"
,,,,,,"127,8186","-0,3188616"
,,,,,,"127,8352","-0,3188908"
,,,,,,"127,8518","-0,31892"
,,,,,,"127,868","-0,3189491"
,,,,,,"127,8929","-0,3189926"
,,,,,,"127,918","-0,3190361"
,,,,,,"127,9342","-0,319065"
,,,,,,"127,9509","-0,3190939"
,,,,,,"127,9682","-0,3191226"
,,,,,,"127,9848","-0,3191514"
,,,,,,"128,0099","-0,3191943"
,,,,,,"128,0348","-0,319237"
,,,,,,"128,0525","-0,3192655"
,,,,,,"128,0685","-0,3192938"
,,,,,,"128,0852","-0,3193222"
,,,,,,"128,1016","-0,3193506"
,,,,,,"128,1268","-0,3193931"
,,,,,,"128,152","-0,3194356"
,,,,,,"128,1689","-0,3194639"
,,,,,,"128,1852","-0,3194925"
,,,,,,"128,2022","-0,319521"
,,,,,,"128,2188","-0,3195494"
,,,,,,"128,2438","-0,3195919"
,,,,,,"128,2686","-0,3196342"
,,,,,,"128,2853","-0,3196621"
,,,,,,"128,3018","-0,31969"
,,,,,,"128,3188","-0,3197177"
,,,,,,"128,3353","-0,3197454"
,,,,,,"128,3598","-0,3197868"
,,,,,,"128,3848","-0,3198281"
,,,,,,"128,402","-0,3198556"
,,,,,,"128,4189","-0,3198831"
,,,,,,"128,4354","-0,3199105"
,,,,,,"128,4516","-0,319938"
,,,,,,"128,4766","-0,3199788"
,,,,,,"128,5016","-0,3200196"
,,,,,,"128,5178","-0,3200468"
,,,,,,"128,5341","-0,3200738"
,,,,,,"128,5513","-0,3201008"
,,,,,,"128,5675","-0,3201277"
,,,,,,"128,5839","-0,3201546"
,,,,,,"128,6089","-0,3201957"
,,,,,,"128,6342","-0,3202368"
,,,,,,"128,6512","-0,3202641"
,,,,,,"128,6673","-0,3202914"
,,,,,,"128,684","-0,3203186"
,,,,,,"128,701","-0,3203459"
,,,,,,"128,7261","-0,3203866"
,,,,,,"128,7513","-0,3204274"
,,,,,,"128,7678","-0,3204545"
,,,,,,"128,7845","-0,3204816"
,,,,,,"128,8009","-0,3205088"
,,,,,,"128,8188","-0,3205359"
,,,,,,"128,8426","-0,3205765"
,,,,,,"128,8673","-0,3206172"
,,,,,,"128,8849","-0,3206444"
,,,,,,"128,9012","-0,3206714"
,,,,,,"128,9174","-0,3206985"
,,,,,,"128,9348","-0,3207254"
,,,,,,"128,9593","-0,3207657"
,,,,,,"128,9844","-0,3208058"
,,,,,,"129,0009","-0,3208325"
,,,,,,"129,0182","-0,3208591"
,,,,,,"129,0336","-0,3208856"
,,,,,,"129,0513","-0,3209118"
,,,,,,"129,0761","-0,3209511"
,,,,,,"129,1006","-0,3209902"
,,,,,,"129,1174","-0,3210161"
,,,,,,"129,1345","-0,3210419"
,,,,,,"129,1507","-0,3210675"
,,,,,,"129,1674","-0,3210931"
,,,,,,"129,1929","-0,3211312"
,,,,,,"129,2178","-0,3211691"
,,,,,,"129,2341","-0,3211943"
,,,,,,"129,2508","-0,3212194"
,,,,,,"129,2668","-0,3212444"
,,,,,,"129,2839","-0,3212692"
,,,,,,"129,3006","-0,3212943"
,,,,,,"129,3252","-0,321332"
,,,,,,"129,3498","-0,32137"
,,,,,,"129,3671","-0,3213951"
,,,,,,"129,3837","-0,3214203"
,,,,,,"129,4005","-0,3214456"
,,,,,,"129,4169","-0,3214712"
,,,,,,"129,4418","-0,3215098"
,,,,,,"129,4667","-0,3215483"
,,,,,,"129,4834","-0,3215738"
,,,,,,"129,5","-0,3215992"
,,,,,,"129,5168","-0,3216248"
,,,,,,"129,5332","-0,3216502"
,,,,,,"129,5584","-0,321688"
,,,,,,"129,5833","-0,3217258"
,,,,,,"129,6006","-0,321751"
,,,,,,"129,6157","-0,321776"
,,,,,,"129,6335","-0,321801"
,,,,,,"129,6505","-0,3218262"
,,,,,,"129,6746","-0,3218636"
,,,,,,"129,6994","-0,321901"
,,,,,,"129,716","-0,3219258"
,,,,,,"129,7331","-0,3219505"
,,,,,,"129,7491","-0,3219752"
,,,,,,"129,7662","-0,3219998"
,,,,,,"129,7919","-0,3220364"
,,,,,,"129,8164","-0,3220728"
,,,,,,"129,8332","-0,3220969"
,,,,,,"129,85","-0,3221209"
,,,,,,"129,867","-0,3221448"
,,,,,,"129,8825","-0,3221686"
,,,,,,"129,9079","-0,3222043"
,,,,,,"129,9324","-0,3222399"
,,,,,,"129,9494","-0,3222636"
,,,,,,"129,9668","-0,3222874"
,,,,,,"129,9829","-0,3223114"
,,,,,,"129,9995","-0,3223352"
,,,,,,"130,0167","-0,322359"
,,,,,,"130,0409","-0,3223947"
,,,,,,"130,0667","-0,3224302"
,,,,,,"130,0826","-0,3224539"
,,,,,,"130,0999","-0,3224774"
,,,,,,"130,1168","-0,322501"
,,,,,,"130,1329","-0,3225244"
,,,,,,"130,158","-0,3225595"
,,,,,,"130,1832","-0,3225945"
,,,,,,"130,1999","-0,3226179"
,,,,,,"130,2162","-0,3226411"
,,,,,,"130,2329","-0,3226643"
,,,,,,"130,25","-0,3226875"
,,,,,,"130,2747","-0,3227221"
,,,,,,"130,2998","-0,3227567"
,,,,,,"130,3162","-0,3227797"
,,,,,,"130,3332","-0,3228027"
,,,,,,"130,3497","-0,3228256"
,,,,,,"130,366","-0,3228484"
,,,,,,"130,3912","-0,3228825"
,,,,,,"130,4159","-0,3229165"
,,,,,,"130,4329","-0,3229391"
,,,,,,"130,4493","-0,3229615"
,,,,,,"130,466","-0,3229839"
,,,,,,"130,4828","-0,3230062"
,,,,,,"130,5074","-0,3230394"
,,,,,,"130,5323","-0,3230725"
,,,,,,"130,5492","-0,3230944"
,,,,,,"130,5661","-0,3231162"
,,,,,,"130,5832","-0,3231379"
,,,,,,"130,5998","-0,3231594"
,,,,,,"130,6245","-0,3231916"
,,,,,,"130,6493","-0,3232236"
,,,,,,"130,6658","-0,3232447"
,,,,,,"130,6838","-0,3232658"
,,,,,,"130,6993","-0,3232868"
,,,,,,"130,7158","-0,3233076"
,,,,,,"130,7325","-0,3233285"
,,,,,,"130,7576","-0,3233594"
,,,,,,"130,7824","-0,3233904"
,,,,,,"130,7989","-0,3234109"
,,,,,,"130,8156","-0,3234314"
,,,,,,"130,8326","-0,323452"
,,,,,,"130,8498","-0,3234726"
,,,,,,"130,8741","-0,323504"
,,,,,,"130,8988","-0,3235353"
,,,,,,"130,915","-0,3235562"
,,,,,,"130,9323","-0,323577"
,,,,,,"130,9495","-0,3235979"
,,,,,,"130,9647","-0,3236187"
,,,,,,"130,9905","-0,3236498"
,,,,,,"131,0157","-0,3236809"
,,,,,,"131,0323","-0,3237018"
,,,,,,"131,0496","-0,3237225"
,,,,,,"131,066","-0,3237434"
,,,,,,"131,082","-0,3237644"
,,,,,,"131,1083","-0,3237964"
,,,,,,"131,1335","-0,3238287"
,,,,,,"131,1496","-0,3238503"
,,,,,,"131,1663","-0,3238718"
,,,,,,"131,1825","-0,3238935"
,,,,,,"131,1997","-0,3239152"
,,,,,,"131,2245","-0,3239479"
,,,,,,"131,2495","-0,3239805"
,,,,,,"131,2662","-0,3240024"
,,,,,,"131,2829","-0,3240244"
,,,,,,"131,3001","-0,3240463"
,,,,,,"131,3166","-0,3240682"
,,,,,,"131,3412","-0,324101"
,,,,,,"131,3656","-0,3241336"
,,,,,,"131,3825","-0,3241553"
,,,,,,"131,3999","-0,324177"
,,,,,,"131,4161","-0,3241987"
,,,,,,"131,4329","-0,3242202"
,,,,,,"131,4501","-0,3242416"
,,,,,,"131,4744","-0,3242736"
,,,,,,"131,4994","-0,3243056"
,,,,,,"131,5158","-0,3243268"
,,,,,,"131,5329","-0,324348"
,,,,,,"131,5494","-0,324369"
,,,,,,"131,5665","-0,32439"
,,,,,,"131,591","-0,3244214"
,,,,,,"131,6162","-0,3244528"
,,,,,,"131,6326","-0,3244734"
,,,,,,"131,6491","-0,324494"
,,,,,,"131,6652","-0,3245146"
,,,,,,"131,6832","-0,324535"
,,,,,,"131,7078","-0,3245655"
,,,,,,"131,7326","-0,3245958"
,,,,,,"131,7486","-0,324616"
,,,,,,"131,7659","-0,324636"
,,,,,,"131,7824","-0,324656"
,,,,,,"131,7993","-0,324676"
,,,,,,"131,8245","-0,324706"
,,,,,,"131,8494","-0,3247363"
,,,,,,"131,8664","-0,3247564"
,,,,,,"131,8824","-0,3247764"
,,,,,,"131,8993","-0,3247965"
,,,,,,"131,9158","-0,3248166"
,,,,,,"131,9406","-0,324847"
,,,,,,"131,9669","-0,3248773"
,,,,,,"131,9824","-0,3248975"
,,,,,,"131,9993","-0,324918"
,,,,,,"132,0164","-0,3249383"
,,,,,,"132,0325","-0,3249586"
,,,,,,"132,0578","-0,324989"
,,,,,,"132,0826","-0,3250195"
,,,,,,"132,0993","-0,3250396"
,,,,,,"132,1163","-0,3250598"
,,,,,,"132,1325","-0,32508"
,,,,,,"132,1486","-0,3251001"
,,,,,,"132,1657","-0,3251202"
,,,,,,"132,1909","-0,3251503"
,,,,,,"132,2152","-0,3251803"
,,,,,,"132,2323","-0,3252002"
,,,,,,"132,249","-0,3252202"
,,,,,,"132,2657","-0,3252401"
,,,,,,"132,2829","-0,3252599"
,,,,,,"132,3066","-0,3252895"
,,,,,,"132,3324","-0,325319"
,,,,,,"132,3492","-0,3253386"
,,,,,,"132,3662","-0,3253581"
,,,,,,"132,3826","-0,3253776"
,,,,,,"132,3992","-0,3253969"
,,,,,,"132,4241","-0,3254258"
,,,,,,"132,4479","-0,3254545"
,,,,,,"132,4652","-0,3254735"
,,,,,,"132,4819","-0,3254925"
,,,,,,"132,4991","-0,3255115"
,,,,,,"132,5154","-0,3255304"
,,,,,,"132,5405","-0,3255588"
,,,,,,"132,5656","-0,3255872"
,,,,,,"132,5819","-0,3256062"
,,,,,,"132,5987","-0,3256252"
,,,,,,"132,6149","-0,325644"
,,,,,,"132,6322","-0,3256631"
,,,,,,"132,657","-0,3256916"
,,,,,,"132,6826","-0,3257204"
,,,,,,"132,6998","-0,3257396"
,,,,,,"132,7154","-0,325759"
,,,,,,"132,7328","-0,3257784"
,,,,,,"132,7494","-0,3257978"
,,,,,,"132,7745","-0,3258269"
,,,,,,"132,799","-0,3258562"
,,,,,,"132,8157","-0,3258756"
,,,,,,"132,8328","-0,3258952"
,,,,,,"132,8501","-0,3259148"
,,,,,,"132,8663","-0,3259346"
,,,,,,"132,8828","-0,3259547"
,,,,,,"132,9078","-0,3259852"
,,,,,,"132,9324","-0,3260159"
,,,,,,"132,9501","-0,3260364"
,,,,,,"132,9665","-0,326057"
,,,,,,"132,9821","-0,3260776"
,,,,,,"132,9997","-0,3260983"
,,,,,,"133,0245","-0,3261292"
,,,,,,"133,0499","-0,3261602"
,,,,,,"133,0663","-0,3261809"
,,,,,,"133,0851","-0,3262015"
,,,,,,"133,0985","-0,3262222"
,,,,,,"133,1155","-0,3262428"
,,,,,,"133,1409","-0,3262735"
,,,,,,"133,166","-0,3263042"
,,,,,,"133,1828","-0,3263246"
,,,,,,"133,1985","-0,326345"
,,,,,,"133,2158","-0,3263652"
,,,,,,"133,2326","-0,3263855"
,,,,,,"133,2574","-0,3264158"
,,,,,,"133,2825","-0,326446"
,,,,,,"133,2994","-0,3264663"
,,,,,,"133,3169","-0,3264865"
,,,,,,"133,3325","-0,3265066"
,,,,,,"133,35","-0,3265268"
,,,,,,"133,3749","-0,3265571"
,,,,,,"133,3999","-0,3265879"
,,,,,,"133,4168","-0,3266086"
,,,,,,"133,4334","-0,3266296"
,,,,,,"133,4506","-0,3266506"
,,,,,,"133,4669","-0,3266719"
,,,,,,"133,4918","-0,3267042"
,,,,,,"133,5171","-0,3267368"
,,,,,,"133,5337","-0,3267586"
,,,,,,"133,5497","-0,3267805"
,,,,,,"133,5666","-0,3268024"
,,,,,,"133,5836","-0,3268243"
,,,,,,"133,6005","-0,3268463"
,,,,,,"133,6256","-0,3268799"
,,,,,,"133,6502","-0,3269137"
,,,,,,"133,6666","-0,3269363"
,,,,,,"133,6842","-0,3269589"
,,,,,,"133,7","-0,3269815"
,,,,,,"133,717","-0,3270041"
,,,,,,"133,7425","-0,327038"
,,,,,,"133,7673","-0,3270715"
,,,,,,"133,7838","-0,3270939"
,,,,,,"133,8007","-0,3271162"
,,,,,,"133,8177","-0,3271385"
,,,,,,"133,8341","-0,3271607"
,,,,,,"133,859","-0,3271939"
,,,,,,"133,8837","-0,327227"
,,,,,,"133,8998","-0,3272489"
,,,,,,"133,9174","-0,3272709"
,,,,,,"133,9341","-0,3272927"
,,,,,,"133,9499","-0,3273144"
,,,,,,"133,9754","-0,3273469"
,,,,,,134,"-0,3273791"
,,,,,,"134,0171","-0,3274005"
,,,,,,"134,0336","-0,3274217"
,,,,,,"134,0505","-0,3274429"
,,,,,,"134,0673","-0,3274638"
,,,,,,"134,0919","-0,327495"
,,,,,,"134,1173","-0,327526"
,,,,,,"134,1334","-0,3275465"
,,,,,,"134,1506","-0,3275671"
,,,,,,"134,1684","-0,3275875"
,,,,,,"134,1842","-0,3276078"
,,,,,,"134,2094","-0,3276382"
,,,,,,"134,2339","-0,3276685"
,,,,,,"134,2505","-0,3276886"
,,,,,,"134,268","-0,3277089"
,,,,,,"134,2841","-0,3277292"
,,,,,,"134,3009","-0,3277498"
,,,,,,"134,3178","-0,3277704"
,,,,,,"134,3429","-0,3278012"
,,,,,,"134,3675","-0,3278322"
,,,,,,"134,3836","-0,327853"
,,,,,,"134,4011","-0,3278738"
,,,,,,"134,4169","-0,3278946"
,,,,,,"134,4338","-0,3279153"
,,,,,,"134,4597","-0,3279463"
,,,,,,"134,4846","-0,3279774"
,,,,,,"134,5011","-0,327998"
,,,,,,"134,5175","-0,3280185"
,,,,,,"134,5347","-0,3280391"
,,,,,,"134,5513","-0,3280595"
,,,,,,"134,5766","-0,3280902"
,,,,,,"134,6014","-0,3281209"
,,,,,,"134,6176","-0,3281412"
,,,,,,"134,6344","-0,3281616"
,,,,,,"134,6509","-0,3281819"
,,,,,,"134,668","-0,3282022"
,,,,,,"134,6927","-0,3282325"
,,,,,,"134,7181","-0,3282626"
,,,,,,"134,7341","-0,3282825"
,,,,,,"134,7514","-0,3283024"
,,,,,,"134,7685","-0,3283222"
,,,,,,"134,7847","-0,3283418"
,,,,,,"134,8102","-0,328371"
,,,,,,"134,8342","-0,3284"
,,,,,,"134,8511","-0,3284192"
,,,,,,"134,8681","-0,3284382"
,,,,,,"134,8843","-0,3284572"
,,,,,,"134,9017","-0,328476"
,,,,,,"134,9268","-0,3285041"
,,,,,,"134,952","-0,328532"
,,,,,,"134,9679","-0,3285504"
,,,,,,"134,985","-0,3285688"
,,,,,,"135,0019","-0,3285871"
,,,,,,"135,019","-0,3286053"
,,,,,,"135,0351","-0,3286235"
,,,,,,"135,0604","-0,3286507"
,,,,,,"135,0853","-0,3286778"
,,,,,,"135,1018","-0,3286958"
,,,,,,"135,1188","-0,3287137"
,,,,,,"135,1356","-0,3287316"
,,,,,,"135,1522","-0,3287494"
,,,,,,"135,1765","-0,328776"
,,,,,,"135,2016","-0,3288027"
,,,,,,"135,2185","-0,3288205"
,,,,,,"135,2356","-0,3288381"
,,,,,,"135,2521","-0,3288558"
,,,,,,"135,2685","-0,3288734"
,,,,,,"135,2933","-0,3288996"
,,,,,,"135,3185","-0,3289258"
,,,,,,"135,3356","-0,3289432"
,,,,,,"135,3517","-0,3289606"
,,,,,,"135,3686","-0,3289778"
,,,,,,"135,3858","-0,328995"
,,,,,,"135,4106","-0,3290208"
,,,,,,"135,4356","-0,3290465"
,,,,,,"135,4525","-0,3290636"
,,,,,,"135,4686","-0,3290806"
,,,,,,"135,4852","-0,3290976"
,,,,,,"135,5019","-0,3291146"
,,,,,,"135,5275","-0,3291402"
,,,,,,"135,5528","-0,3291656"
,,,,,,"135,569","-0,3291824"
,,,,,,"135,5854","-0,3291992"
,,,,,,"135,6024","-0,3292161"
,,,,,,"135,6186","-0,3292328"
,,,,,,"135,6434","-0,3292578"
,,,,,,"135,668","-0,3292826"
,,,,,,"135,6845","-0,329299"
,,,,,,"135,7014","-0,3293152"
,,,,,,"135,7186","-0,3293313"
,,,,,,"135,7348","-0,3293474"
,,,,,,"135,7517","-0,3293634"
,,,,,,"135,7773","-0,3293872"
,,,,,,"135,8015","-0,3294107"
,,,,,,"135,8187","-0,3294263"
,,,,,,"135,835","-0,3294419"
,,,,,,"135,8523","-0,3294575"
,,,,,,"135,8682","-0,3294732"
,,,,,,"135,8935","-0,3294966"
,,,,,,"135,9189","-0,32952"
,,,,,,"135,9358","-0,3295357"
,,,,,,"135,9512","-0,3295513"
,,,,,,"135,9686","-0,329567"
,,,,,,"135,9852","-0,3295826"
,,,,,,"136,0107","-0,3296062"
,,,,,,"136,0354","-0,32963"
,,,,,,"136,0526","-0,3296459"
,,,,,,"136,069","-0,3296618"
,,,,,,"136,085","-0,3296778"
,,,,,,"136,1022","-0,3296938"
,,,,,,"136,1271","-0,3297178"
,,,,,,"136,1522","-0,3297418"
,,,,,,"136,1694","-0,3297578"
,,,,,,"136,1854","-0,3297739"
,,,,,,"136,2018","-0,3297898"
,,,,,,"136,2181","-0,3298059"
,,,,,,"136,244","-0,3298298"
,,,,,,"136,2684","-0,3298539"
,,,,,,"136,2853","-0,3298698"
,,,,,,"136,3024","-0,3298859"
,,,,,,"136,3184","-0,3299017"
,,,,,,"136,3352","-0,3299176"
,,,,,,"136,3606","-0,3299414"
,,,,,,"136,3852","-0,3299649"
,,,,,,"136,4024","-0,3299805"
,,,,,,"136,4178","-0,3299962"
,,,,,,"136,4355","-0,3300118"
,,,,,,"136,4516","-0,3300274"
,,,,,,"136,4688","-0,3300428"
,,,,,,"136,4936","-0,330066"
,,,,,,"136,5183","-0,330089"
,,,,,,"136,536","-0,3301042"
,,,,,,"136,5528","-0,3301194"
,,,,,,"136,5685","-0,3301345"
,,,,,,"136,5859","-0,3301496"
,,,,,,"136,6101","-0,3301722"
,,,,,,"136,6353","-0,3301948"
,,,,,,"136,6522","-0,3302098"
,,,,,,"136,669","-0,3302248"
,,,,,,"136,6861","-0,3302398"
,,,,,,"136,7024","-0,3302548"
,,,,,,"136,7276","-0,3302775"
,,,,,,"136,7526","-0,3303002"
,,,,,,"136,7692","-0,3303153"
,,,,,,"136,7863","-0,3303304"
,,,,,,"136,8029","-0,3303456"
,,,,,,"136,8194","-0,3303608"
,,,,,,"136,8444","-0,3303836"
,,,,,,"136,8694","-0,3304062"
,,,,,,"136,8852","-0,3304214"
,,,,,,"136,9022","-0,3304366"
,,,,,,"136,9187","-0,3304518"
,,,,,,"136,9355","-0,330467"
,,,,,,"136,961","-0,3304897"
,,,,,,"136,9851","-0,3305125"
,,,,,,"137,0019","-0,3305276"
,,,,,,"137,0191","-0,3305428"
,,,,,,"137,0358","-0,3305578"
,,,,,,"137,0516","-0,330573"
,,,,,,"137,0773","-0,3305957"
,,,,,,"137,1025","-0,3306183"
,,,,,,"137,119","-0,3306333"
,,,,,,"137,1359","-0,3306483"
,,,,,,"137,1524","-0,3306633"
,,,,,,"137,169","-0,3306782"
,,,,,,"137,1847","-0,330693"
,,,,,,"137,2104","-0,3307152"
,,,,,,"137,2347","-0,3307373"
,,,,,,"137,2516","-0,330752"
,,,,,,"137,2673","-0,3307666"
,,,,,,"137,2851","-0,3307812"
,,,,,,"137,3026","-0,3307959"
,,,,,,"137,3269","-0,3308176"
,,,,,,"137,3516","-0,3308391"
,,,,,,"137,3679","-0,3308534"
,,,,,,"137,3846","-0,3308676"
,,,,,,"137,4017","-0,3308817"
,,,,,,"137,4189","-0,3308958"
,,,,,,"137,4435","-0,3309166"
,,,,,,"137,4688","-0,3309375"
,,,,,,"137,4859","-0,3309513"
,,,,,,"137,5022","-0,3309651"
,,,,,,"137,5191","-0,330979"
,,,,,,"137,5361","-0,3309927"
,,,,,,"137,5608","-0,3310134"
,,,,,,"137,5852","-0,331034"
,,,,,,"137,6023","-0,3310478"
,,,,,,"137,6192","-0,3310616"
,,,,,,"137,6351","-0,3310755"
,,,,,,"137,6517","-0,3310894"
,,,,,,"137,677","-0,3311102"
,,,,,,"137,7014","-0,3311312"
,,,,,,"137,719","-0,3311452"
,,,,,,"137,735","-0,3311591"
,,,,,,"137,7516","-0,3311731"
,,,,,,"137,7683","-0,331187"
,,,,,,"137,7931","-0,331208"
,,,,,,"137,8176","-0,3312292"
,,,,,,"137,835","-0,3312432"
,,,,,,"137,8514","-0,3312572"
,,,,,,"137,8674","-0,3312713"
,,,,,,"137,885","-0,3312854"
,,,,,,"137,9015","-0,3312994"
,,,,,,"137,9269","-0,3313205"
,,,,,,"137,9513","-0,3313417"
,,,,,,"137,9685","-0,3313559"
,,,,,,"137,9848","-0,33137"
,,,,,,"138,002","-0,3313843"
,,,,,,"138,018","-0,3313986"
,,,,,,"138,0438","-0,33142"
,,,,,,"138,0687","-0,3314416"
,,,,,,"138,0851","-0,331456"
,,,,,,"138,1019","-0,3314705"
,,,,,,"138,1186","-0,331485"
,,,,,,"138,1355","-0,3314995"
,,,,,,"138,1604","-0,3315212"
,,,,,,"138,185","-0,331543"
,,,,,,"138,2017","-0,3315576"
,,,,,,"138,2179","-0,3315721"
,,,,,,"138,2349","-0,3315866"
,,,,,,"138,2521","-0,331601"
,,,,,,"138,277","-0,3316226"
,,,,,,"138,3013","-0,3316443"
,,,,,,"138,3181","-0,3316586"
,,,,,,"138,3343","-0,3316728"
,,,,,,"138,3515","-0,331687"
,,,,,,"138,3686","-0,3317012"
,,,,,,"138,3933","-0,3317222"
,,,,,,"138,4186","-0,331743"
,,,,,,"138,4348","-0,3317567"
,,,,,,"138,4518","-0,3317704"
,,,,,,"138,4686","-0,331784"
,,,,,,"138,4852","-0,3317976"
,,,,,,"138,51","-0,3318178"
,,,,,,"138,5352","-0,3318378"
,,,,,,"138,5516","-0,331851"
,,,,,,"138,568","-0,3318642"
,,,,,,"138,585","-0,3318775"
,,,,,,"138,6011","-0,3318909"
,,,,,,"138,6186","-0,3319041"
,,,,,,"138,6431","-0,331924"
,,,,,,"138,6684","-0,3319438"
,,,,,,"138,6842","-0,331957"
,,,,,,"138,7011","-0,3319704"
,,,,,,"138,7175","-0,3319836"
,,,,,,"138,7348","-0,3319969"
,,,,,,"138,7602","-0,3320168"
,,,,,,"138,7854","-0,3320368"
,,,,,,"138,8022","-0,33205"
,,,,,,"138,8188","-0,3320633"
,,,,,,"138,8344","-0,3320766"
,,,,,,"138,8516","-0,3320899"
,,,,,,"138,8767","-0,3321098"
,,,,,,"138,9015","-0,3321298"
,,,,,,"138,9176","-0,3321431"
,,,,,,"138,9346","-0,3321564"
,,,,,,"138,9508","-0,3321699"
,,,,,,"138,968","-0,3321834"
,,,,,,"138,993","-0,3322036"
,,,,,,"139,0172","-0,3322239"
,,,,,,"139,0349","-0,3322372"
,,,,,,"139,0518","-0,3322506"
,,,,,,"139,0681","-0,332264"
,,,,,,"139,0844","-0,3322774"
,,,,,,"139,1096","-0,3322973"
,,,,,,"139,1346","-0,3323172"
,,,,,,"139,1515","-0,3323304"
,,,,,,"139,1672","-0,3323436"
,,,,,,"139,1846","-0,3323567"
,,,,,,"139,2011","-0,3323697"
,,,,,,"139,2267","-0,3323892"
,,,,,,"139,2521","-0,3324086"
,,,,,,"139,2688","-0,3324215"
,,,,,,"139,2853","-0,3324343"
